time,us,acc
15:52:36.322,28931184,35.82
15:52:36.356,28963212,38.69
15:52:36.392,28995240,36.03
15:52:36.429,29027264,34.87
15:52:36.467,29059292,34.05
15:52:36.502,29091300,39.55
15:52:36.502,29123328,34.63
15:52:36.538,29155340,37.36
15:52:36.574,29187368,41.17
15:52:36.612,29219400,37.69
15:52:36.647,29251432,38.29
15:52:36.684,29283452,40.65
15:52:36.721,29315484,35.91
15:52:36.758,29347508,35.18
15:52:36.758,29379532,35.55
15:52:36.795,29411552,34.76
15:52:36.833,29443580,35.69
15:52:36.870,29475612,37.06
15:52:36.908,29507628,40.39
15:52:36.941,29539660,39.66
15:52:36.976,29571688,36.24
15:52:37.014,29603712,35.46
15:52:37.014,29635736,39.06
15:52:37.051,29667760,32.77
15:52:37.085,29699784,34.82
15:52:37.122,29731812,39.50
15:52:37.159,29763844,35.24
15:52:37.196,29795868,39.00
15:52:37.234,29827888,35.71
15:52:37.271,29859900,38.02
15:52:37.308,29891928,37.24
15:52:37.308,29923956,39.16
15:52:37.344,29955976,37.17
15:52:37.377,29988004,37.21
15:52:37.415,30020032,37.68
15:52:37.453,30052064,37.73
15:52:37.490,30084084,37.37
15:52:37.524,30116112,40.14
15:52:37.557,30148128,38.77
15:52:37.557,30180140,36.84
15:52:37.594,30212168,35.86
15:52:37.629,30244204,40.07
15:52:37.662,30276236,34.97
15:52:37.699,30308244,36.98
15:52:37.734,30340276,35.60
15:52:37.772,30372308,36.73
15:52:37.808,30404348,39.27
15:52:37.841,30436376,37.09
15:52:37.875,30468396,36.96
15:52:37.913,30500436,38.62
15:52:37.913,30532456,36.37
15:52:37.947,30564488,39.62
15:52:37.983,30596520,40.53
15:52:38.017,30628532,36.85
15:52:38.051,30660564,39.87
15:52:38.088,30692592,38.46
15:52:38.125,30724628,39.58
15:52:38.160,30756656,35.79
15:52:38.198,30788676,36.78
15:52:38.236,30820712,36.69
15:52:38.236,30852740,39.46
15:52:38.272,30884760,36.97
15:52:38.308,30916788,36.39
15:52:38.346,30948816,40.62
15:52:38.379,30980832,34.53
15:52:38.418,31012856,37.34
15:52:38.454,31044888,38.07
15:52:38.492,31076916,37.20
15:52:38.492,31108944,38.76
15:52:38.526,31140968,39.57
15:52:38.561,31173008,37.51
15:52:38.595,31205036,35.08
15:52:38.632,31237064,37.00
15:52:38.667,31269092,34.31
15:52:38.705,31301112,37.12
15:52:38.742,31333128,38.42
15:52:38.781,31365152,37.20
15:52:38.781,31397168,38.25
15:52:38.818,31429204,40.52
15:52:38.853,31461228,34.91
15:52:38.890,31493260,42.38
15:52:38.927,31525304,39.33
15:52:38.961,31557324,41.40
15:52:38.999,31589332,36.40
15:52:39.034,31621368,30.72
15:52:39.034,31653396,33.46
15:52:39.067,31685420,27.44
15:52:39.104,31717448,34.96
15:52:39.140,31749492,35.42
15:52:39.177,31781516,45.97
15:52:39.211,31813544,34.80
15:52:39.249,31845564,35.00
15:52:39.283,31877604,34.50
15:52:39.319,31909624,33.78
15:52:39.352,31941652,36.69
15:52:39.352,31973680,35.67
15:52:39.386,32005720,36.10
15:52:39.422,32037740,39.09
15:52:39.459,32069764,35.50
15:52:39.496,32101788,36.47
15:52:39.530,32133812,38.87
15:52:39.567,32165844,33.10
15:52:39.601,32197864,36.11
15:52:39.637,32229884,37.12
15:52:39.680,32261912,39.65
15:52:39.680,32293944,40.05
15:52:39.713,32325960,35.73
15:52:39.747,32357984,38.76
15:52:39.780,32390008,35.47
15:52:39.813,32422040,34.15
15:52:39.851,32454060,41.59
15:52:39.888,32486080,34.45
15:52:39.925,32518096,37.21
15:52:39.958,32550104,43.21
15:52:39.996,32582116,39.32
15:52:39.996,32614144,40.43
15:52:40.034,32646164,37.10
15:52:40.072,32678196,35.34
15:52:40.105,32710228,38.52
15:52:40.138,32742240,36.11
15:52:40.175,32774256,30.64
15:52:40.211,32806292,39.14
15:52:40.246,32838320,37.31
15:52:40.284,32870336,40.94
15:52:40.284,32902356,39.89
15:52:40.322,32934380,34.37
15:52:40.355,32966396,42.91
15:52:40.389,32998412,34.69
15:52:40.426,33030444,37.11
15:52:40.461,33062472,37.89
15:52:40.495,33094504,37.59
15:52:40.529,33126524,37.39
15:52:40.565,33158564,37.37
15:52:40.601,33190600,35.15
15:52:40.636,33222624,37.91
15:52:40.636,33254640,40.16
15:52:40.671,33286660,39.66
15:52:40.707,33318692,36.32
15:52:40.741,33350716,36.19
15:52:40.779,33382756,37.21
15:52:40.816,33414780,36.36
15:52:40.854,33446804,35.82
15:52:40.891,33478832,40.60
15:52:40.925,33510848,37.60
15:52:40.925,33542884,37.73
15:52:40.963,33574908,38.87
15:52:41.001,33606948,36.33
15:52:41.039,33638984,37.71
15:52:41.073,33671004,40.75
15:52:41.108,33703020,36.83
15:52:41.145,33735048,39.04
15:52:41.180,33767060,35.08
15:52:41.180,33799092,42.51
15:52:41.217,33831116,38.09
15:52:41.254,33863136,39.62
15:52:41.289,33895160,35.65
15:52:41.325,33927188,37.13
15:52:41.361,33959200,33.30
15:52:41.395,33991236,33.92
15:52:41.431,34023264,38.41
15:52:41.469,34055288,35.84
15:52:41.506,34087320,40.40
15:52:41.506,34119336,34.96
15:52:41.544,34151348,34.97
15:52:41.579,34183376,39.53
15:52:41.612,34215400,40.03
15:52:41.649,34247400,36.56
15:52:41.682,34279440,39.61
15:52:41.717,34311452,35.70
15:52:41.754,34343484,36.37
15:52:41.787,34375504,41.72
15:52:41.821,34407544,36.88
15:52:41.821,34439576,34.87
15:52:41.858,34471600,38.68
15:52:41.896,34503624,37.13
15:52:41.933,34535640,37.95
15:52:41.971,34567668,40.08
15:52:42.006,34599684,39.70
15:52:42.044,34631708,35.14
15:52:42.077,34663728,35.28
15:52:42.077,34695760,37.55
15:52:42.112,34727792,37.46
15:52:42.146,34759816,35.10
15:52:42.183,34791836,36.64
15:52:42.221,34823864,35.44
15:52:42.259,34855888,39.56
15:52:42.293,34887908,33.28
15:52:42.330,34919944,34.89
15:52:42.368,34951972,31.82
15:52:42.368,34984000,37.84
15:52:42.403,35016048,33.76
15:52:42.438,35048080,36.94
15:52:42.473,35080112,33.05
15:52:42.509,35112128,35.58
15:52:42.545,35144160,34.11
15:52:42.584,35176176,38.26
15:52:42.619,35208196,39.44
15:52:42.654,35240216,33.51
15:52:42.654,35272244,38.71
15:52:42.690,35304268,37.77
15:52:42.724,35336292,34.82
15:52:42.762,35368332,38.75
15:52:42.797,35400372,43.02
15:52:42.834,35432392,39.03
15:52:42.872,35464412,39.34
15:52:42.908,35496432,30.54
15:52:42.944,35528448,38.70
15:52:42.944,35560476,40.18
15:52:42.980,35592508,36.02
15:52:43.015,35624528,39.31
15:52:43.050,35656552,45.92
15:52:43.083,35688568,35.79
15:52:43.119,35720600,39.98
15:52:43.157,35752616,34.43
15:52:43.195,35784636,37.43
15:52:43.233,35816660,36.07
15:52:43.233,35848688,41.01
15:52:43.270,35880712,31.45
15:52:43.307,35912732,50.88
15:52:43.343,35944764,41.32
15:52:43.380,35976800,47.66
15:52:43.417,36008816,43.57
15:52:43.451,36040840,50.95
15:52:43.488,36072872,38.19
15:52:43.523,36104896,35.95
15:52:43.523,36136912,37.29
15:52:43.561,36168936,35.72
15:52:43.598,36200952,25.93
15:52:43.636,36232984,31.71
15:52:43.674,36265004,46.22
15:52:43.710,36297028,47.09
15:52:43.710,36329060,45.21
15:52:43.749,36361084,34.63
15:52:43.786,36393112,36.26
15:52:43.823,36425140,34.04
15:52:43.858,36457156,36.02
15:52:43.894,36489176,39.77
15:52:43.931,36521200,33.81
15:52:43.966,36553212,34.96
15:52:44.004,36585232,34.05
15:52:44.004,36617260,54.06
15:52:44.041,36649288,44.00
15:52:44.078,36681296,32.19
15:52:44.115,36713308,41.71
15:52:44.152,36745336,44.66
15:52:44.189,36777356,42.38
15:52:44.224,36809376,29.13
15:52:44.262,36841396,34.62
15:52:44.262,36873408,39.91
15:52:44.295,36905428,38.55
15:52:44.332,36937460,45.86
15:52:44.370,36969492,36.01
15:52:44.404,37001504,36.33
15:52:44.441,37033540,30.05
15:52:44.476,37065548,47.01
15:52:44.512,37097568,39.35
15:52:44.550,37129604,37.39
15:52:44.550,37161628,45.36
15:52:44.587,37193656,39.77
15:52:44.625,37225684,34.03
15:52:44.658,37257696,29.63
15:52:44.691,37289720,41.45
15:52:44.725,37321752,29.13
15:52:44.761,37353772,32.92
15:52:44.799,37385788,29.52
15:52:44.837,37417812,34.51
15:52:44.837,37449848,44.97
15:52:44.875,37481892,53.21
15:52:44.911,37513916,49.26
15:52:44.946,37545940,47.85
15:52:44.984,37577968,45.06
15:52:45.022,37609972,31.84
15:52:45.057,37641976,28.44
15:52:45.091,37673976,23.04
15:52:45.091,37706004,18.59
15:52:45.128,37738032,32.66
15:52:45.166,37770064,37.88
15:52:45.201,37802096,37.10
15:52:45.239,37834116,51.44
15:52:45.273,37866136,50.28
15:52:45.308,37898144,41.64
15:52:45.342,37930164,46.42
15:52:45.380,37962188,33.00
15:52:45.380,37994196,34.68
15:52:45.414,38026204,33.28
15:52:45.451,38058216,17.41
15:52:45.489,38090220,37.12
15:52:45.526,38122244,24.54
15:52:45.564,38154264,43.40
15:52:45.601,38186284,39.82
15:52:45.635,38218304,54.89
15:52:45.670,38250332,52.25
15:52:45.670,38282352,57.24
15:52:45.707,38314396,32.89
15:52:45.742,38346420,35.81
15:52:45.780,38378448,37.87
15:52:45.818,38410476,27.85
15:52:45.855,38442504,36.43
15:52:45.889,38474528,26.93
15:52:45.923,38506560,55.34
15:52:45.923,38538592,56.05
15:52:45.961,38570604,47.95
15:52:45.998,38602608,48.41
15:52:46.036,38634636,52.92
15:52:46.074,38666664,49.14
15:52:46.108,38698692,43.85
15:52:46.144,38730712,18.29
15:52:46.182,38762720,17.19
15:52:46.182,38794732,6.65
15:52:46.220,38826760,12.56
15:52:46.254,38858776,39.07
15:52:46.292,38890800,47.52
15:52:46.326,38922840,61.01
15:52:46.363,38954852,63.00
15:52:46.400,38986880,48.68
15:52:46.438,39018908,61.15
15:52:46.438,39050920,46.45
15:52:46.476,39082932,38.10
15:52:46.513,39114952,31.66
15:52:46.550,39146968,35.35
15:52:46.587,39178988,24.27
15:52:46.621,39211004,21.91
15:52:46.659,39243024,27.47
15:52:46.659,39275056,44.18
15:52:46.695,39307076,46.90
15:52:46.732,39339104,52.34
15:52:46.766,39371132,60.29
15:52:46.805,39403152,52.13
15:52:46.839,39435168,49.00
15:52:46.876,39467196,42.07
15:52:46.913,39499220,22.85
15:52:46.951,39531232,28.69
15:52:46.951,39563272,16.34
15:52:46.989,39595288,30.42
15:52:47.023,39627312,30.74
15:52:47.060,39659332,38.80
15:52:47.094,39691360,43.58
15:52:47.127,39723408,15.54
15:52:47.165,39755428,67.68
15:52:47.198,39787456,61.10
15:52:47.233,39819484,46.11
15:52:47.268,39851516,33.49
15:52:47.303,39883540,37.93
15:52:47.303,39915576,26.67
15:52:47.338,39947616,11.04
15:52:47.373,39979628,23.84
15:52:47.406,40011652,46.91
15:52:47.439,40043676,53.55
15:52:47.473,40075704,57.39
15:52:47.507,40107732,44.86
15:52:47.542,40139756,45.43
15:52:47.578,40171772,46.80
15:52:47.616,40203800,45.31
15:52:47.649,40235816,33.29
15:52:47.688,40267840,20.30
15:52:47.688,40299852,25.79
15:52:47.722,40331884,44.96
15:52:47.756,40363908,44.81
15:52:47.794,40395928,51.95
15:52:47.832,40427968,35.50
15:52:47.869,40459984,47.65
15:52:47.905,40492008,22.47
15:52:47.942,40524016,26.84
15:52:47.942,40556036,28.45
15:52:47.978,40588052,20.71
15:52:48.015,40620080,27.68
15:52:48.052,40652108,54.54
15:52:48.089,40684148,64.79
15:52:48.126,40716176,44.81
15:52:48.159,40748196,25.96
15:52:48.197,40780224,30.51
15:52:48.233,40812236,46.94
15:52:48.233,40844268,50.63
15:52:48.268,40876300,45.68
15:52:48.302,40908312,18.66
15:52:48.339,40940316,19.82
15:52:48.374,40972336,47.25
15:52:48.408,41004364,55.60
15:52:48.443,41036396,57.29
15:52:48.479,41068424,59.36
15:52:48.516,41100460,36.11
15:52:48.554,41132484,22.35
15:52:48.554,41164492,30.53
15:52:48.591,41196520,37.11
15:52:48.629,41228548,30.35
15:52:48.667,41260564,37.15
15:52:48.704,41292596,30.75
15:52:48.740,41324624,36.89
15:52:48.777,41356660,41.51
15:52:48.777,41388692,61.24
15:52:48.812,41420704,41.35
15:52:48.850,41452728,36.02
15:52:48.884,41484740,57.13
15:52:48.918,41516768,61.27
15:52:48.952,41548792,41.92
15:52:48.988,41580828,63.71
15:52:49.022,41612872,41.35
15:52:49.060,41644900,48.62
15:52:49.093,41676932,34.26
15:52:49.131,41708960,25.38
15:52:49.131,41740964,31.18
15:52:49.167,41772980,16.68
15:52:49.202,41804992,31.87
15:52:49.236,41837004,22.98
15:52:49.274,41869028,37.42
15:52:49.311,41901048,25.28
15:52:49.346,41933064,32.80
15:52:49.384,41965080,19.89
15:52:49.384,41997096,37.16
15:52:49.419,42029124,37.84
15:52:49.456,42061156,35.81
15:52:49.493,42093192,55.19
15:52:49.530,42125200,41.04
15:52:49.567,42157224,52.59
15:52:49.603,42189252,58.97
15:52:49.639,42221276,53.21
15:52:49.674,42253300,57.56
15:52:49.674,42285328,48.29
15:52:49.711,42317364,53.65
15:52:49.749,42349392,47.48
15:52:49.787,42381412,49.20
15:52:49.822,42413436,35.44
15:52:49.858,42445456,44.66
15:52:49.894,42477476,49.52
15:52:49.929,42509500,31.12
15:52:49.929,42541516,38.14
15:52:49.962,42573528,30.85
15:52:49.996,42605528,16.22
15:52:50.033,42637540,24.13
15:52:50.069,42669544,20.27
15:52:50.103,42701564,25.73
15:52:50.140,42733580,18.72
15:52:50.176,42765600,13.40
15:52:50.213,42797608,26.21
15:52:50.250,42829616,32.73
15:52:50.288,42861636,36.60
15:52:50.288,42893668,38.91
15:52:50.322,42925704,42.60
15:52:50.359,42957716,53.55
15:52:50.395,42989748,53.10
15:52:50.429,43021756,45.63
15:52:50.466,43053776,53.26
15:52:50.501,43085808,50.32
15:52:50.537,43117836,58.00
15:52:50.573,43149876,44.85
15:52:50.573,43181900,46.65
15:52:50.608,43213936,33.54
15:52:50.644,43245940,26.48
15:52:50.679,43277956,23.57
15:52:50.715,43309964,27.52
15:52:50.750,43341980,15.03
15:52:50.788,43373988,16.13
15:52:50.826,43405992,25.42
15:52:50.826,43437996,26.76
15:52:50.860,43470016,18.05
15:52:50.897,43502012,36.17
15:52:50.935,43534040,22.57
15:52:50.973,43566072,27.75
15:52:51.009,43598100,35.33
15:52:51.044,43630128,36.16
15:52:51.082,43662140,42.78
15:52:51.116,43694168,42.78
15:52:51.116,43726208,54.81
15:52:51.153,43758232,51.84
15:52:51.189,43790252,51.36
15:52:51.223,43822260,49.27
15:52:51.257,43854284,59.06
15:52:51.294,43886288,49.21
15:52:51.332,43918288,49.96
15:52:51.369,43950292,50.25
15:52:51.406,43982312,32.48
15:52:51.406,44014340,37.43
15:52:51.444,44046352,28.57
15:52:51.482,44078376,29.68
15:52:51.519,44110408,20.02
15:52:51.555,44142404,23.22
15:52:51.592,44174412,19.59
15:52:51.627,44206436,23.25
15:52:51.627,44238472,25.61
15:52:51.665,44270500,33.86
15:52:51.702,44302520,52.14
15:52:51.739,44334524,57.78
15:52:51.777,44366552,58.49
15:52:51.813,44398584,56.49
15:52:51.851,44430612,59.20
15:52:51.886,44462636,41.62
15:52:51.886,44494652,18.20
15:52:51.924,44526660,24.61
15:52:51.962,44558684,8.89
15:52:51.995,44590700,27.00
15:52:52.030,44622740,24.02
15:52:52.068,44654760,42.46
15:52:52.101,44686796,46.57
15:52:52.134,44718816,53.30
15:52:52.171,44750836,48.11
15:52:52.207,44782868,50.90
15:52:52.207,44814888,30.44
15:52:52.243,44846896,23.98
15:52:52.280,44878912,23.54
15:52:52.317,44910924,29.81
15:52:52.355,44942944,13.69
15:52:52.393,44974968,12.24
15:52:52.427,45006984,32.38
15:52:52.464,45039016,35.18
15:52:52.464,45071048,41.75
15:52:52.501,45103080,53.52
15:52:52.539,45135116,57.99
15:52:52.574,45167152,63.22
15:52:52.608,45199172,50.28
15:52:52.643,45231180,34.24
15:52:52.680,45263192,31.80
15:52:52.718,45295188,22.83
15:52:52.718,45327204,12.89
15:52:52.753,45359224,25.28
15:52:52.790,45391264,31.67
15:52:52.827,45423292,42.65
15:52:52.863,45455312,48.96
15:52:52.901,45487344,63.75
15:52:52.938,45519372,69.98
15:52:52.971,45551408,59.96
15:52:53.005,45583436,43.43
15:52:53.005,45615456,41.19
15:52:53.041,45647468,30.05
15:52:53.077,45679468,17.85
15:52:53.111,45711480,23.22
15:52:53.148,45743500,20.99
15:52:53.183,45775520,36.94
15:52:53.221,45807556,44.64
15:52:53.258,45839588,46.39
15:52:53.293,45871608,61.91
15:52:53.327,45903632,53.75
15:52:53.327,45935656,36.70
15:52:53.365,45967660,42.98
15:52:53.400,45999676,32.20
15:52:53.434,46031684,29.31
15:52:53.471,46063696,28.33
15:52:53.508,46095728,16.18
15:52:53.541,46127752,25.04
15:52:53.579,46159780,28.16
15:52:53.615,46191808,45.50
15:52:53.615,46223844,58.00
15:52:53.651,46255872,63.12
15:52:53.688,46287900,52.08
15:52:53.723,46319912,49.23
15:52:53.759,46351940,29.78
15:52:53.792,46383968,30.26
15:52:53.829,46415964,19.33
15:52:53.864,46447980,19.63
15:52:53.901,46479996,25.41
15:52:53.938,46512024,40.12
15:52:53.938,46544036,51.85
15:52:53.975,46576076,46.03
15:52:54.011,46608112,52.04
15:52:54.049,46640136,57.72
15:52:54.086,46672172,52.22
15:52:54.120,46704184,40.50
15:52:54.154,46736196,35.67
15:52:54.190,46768204,24.34
15:52:54.225,46800212,15.10
15:52:54.225,46832232,16.95
15:52:54.259,46864268,28.59
15:52:54.293,46896288,38.25
15:52:54.330,46928324,42.38
15:52:54.367,46960344,59.52
15:52:54.404,46992380,55.74
15:52:54.437,47024416,49.18
15:52:54.474,47056464,54.61
15:52:54.511,47088492,52.44
15:52:54.511,47120504,32.31
15:52:54.546,47152528,33.04
15:52:54.584,47184532,20.51
15:52:54.619,47216552,17.75
15:52:54.656,47248568,25.38
15:52:54.691,47280600,23.78
15:52:54.725,47312624,36.44
15:52:54.763,47344648,65.18
15:52:54.800,47376684,55.86
15:52:54.837,47408716,62.56
15:52:54.837,47440736,54.09
15:52:54.873,47472756,38.99
15:52:54.911,47504784,29.94
15:52:54.947,47536788,20.31
15:52:54.984,47568800,19.15
15:52:55.021,47600808,25.03
15:52:55.058,47632832,27.29
15:52:55.058,47664856,42.50
15:52:55.092,47696868,42.60
15:52:55.128,47728896,58.79
15:52:55.166,47760932,63.46
15:52:55.200,47792948,57.72
15:52:55.234,47824964,40.88
15:52:55.270,47856968,47.55
15:52:55.308,47888976,24.83
15:52:55.345,47920988,20.74
15:52:55.383,47952996,26.70
15:52:55.383,47985040,13.15
15:52:55.417,48017064,38.89
15:52:55.455,48049100,45.87
15:52:55.492,48081132,59.00
15:52:55.528,48113176,63.14
15:52:55.563,48145196,57.45
15:52:55.601,48177220,55.44
15:52:55.601,48209240,49.04
15:52:55.638,48241256,31.93
15:52:55.676,48273276,27.30
15:52:55.713,48305280,21.45
15:52:55.751,48337300,12.62
15:52:55.787,48369316,25.34
15:52:55.825,48401336,34.27
15:52:55.858,48433356,40.73
15:52:55.858,48465388,57.83
15:52:55.896,48497412,62.71
15:52:55.934,48529448,57.01
15:52:55.972,48561464,50.50
15:52:56.006,48593488,42.77
15:52:56.044,48625480,37.60
15:52:56.077,48657480,24.11
15:52:56.113,48689484,21.20
15:52:56.113,48721488,30.01
15:52:56.151,48753516,31.22
15:52:56.188,48785532,36.26
15:52:56.222,48817568,52.24
15:52:56.259,48849588,50.49
15:52:56.296,48881616,59.54
15:52:56.334,48913648,55.51
15:52:56.371,48945676,61.16
15:52:56.371,48977696,49.04
15:52:56.407,49009700,38.02
15:52:56.443,49041720,25.04
15:52:56.480,49073736,14.55
15:52:56.517,49105752,13.07
15:52:56.553,49137764,24.46
15:52:56.587,49169792,32.35
15:52:56.621,49201808,38.17
15:52:56.655,49233836,48.20
15:52:56.691,49265860,45.64
15:52:56.691,49297880,51.62
15:52:56.727,49329908,49.19
15:52:56.764,49361928,37.36
15:52:56.801,49393952,38.12
15:52:56.837,49425960,27.72
15:52:56.874,49457976,16.52
15:52:56.911,49489992,28.74
15:52:56.949,49522032,25.52
15:52:56.949,49554056,42.03
15:52:56.984,49586072,56.96
15:52:57.021,49618096,63.54
15:52:57.058,49650116,64.43
15:52:57.095,49682144,61.02
15:52:57.129,49714140,46.52
15:52:57.164,49746144,40.69
15:52:57.200,49778156,27.21
15:52:57.236,49810172,24.74
15:52:57.236,49842188,29.25
15:52:57.275,49874208,15.57
15:52:57.310,49906244,31.82
15:52:57.348,49938264,45.96
15:52:57.385,49970288,65.51
15:52:57.419,50002320,65.10
15:52:57.457,50034340,57.23
15:52:57.493,50066368,56.45
15:52:57.493,50098400,41.28
15:52:57.529,50130412,35.71
15:52:57.563,50162416,31.62
15:52:57.600,50194420,19.78
15:52:57.635,50226440,18.88
15:52:57.672,50258456,20.21
15:52:57.710,50290476,35.29
15:52:57.744,50322492,49.09
15:52:57.782,50354532,53.22
15:52:57.782,50386560,58.48
15:52:57.820,50418588,65.67
15:52:57.854,50450624,55.14
15:52:57.892,50482644,35.90
15:52:57.930,50514680,36.71
15:52:57.966,50546696,29.72
15:52:58.001,50578696,22.11
15:52:58.038,50610704,19.78
15:52:58.038,50642736,25.80
15:52:58.072,50674752,49.49
15:52:58.106,50706796,45.10
15:52:58.143,50738832,64.81
15:52:58.178,50770860,65.76
15:52:58.215,50802888,66.30
15:52:58.253,50834908,50.26
15:52:58.289,50866916,43.33
15:52:58.326,50898936,31.71
15:52:58.326,50930956,21.01
15:52:58.362,50962956,15.72
15:52:58.396,50994972,17.24
